"";"Banque";"Indicateur";"Terme";"Num_Terme";"Annee";"Rubrique";"Information";"Montant"
"5898";"BT";"Activite";"Trimestre";1;2019;"CH1";"Annee_Reference";216076
"5899";"BT";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Actuel";530
"5900";"BT";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Reference";397
"5901";"BT";"Activite";"Trimestre";1;2019;"CH2";"Annee_Reference";2360
"5902";"BT";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Actuel";88782
"5903";"BT";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Reference";70160
"5904";"BT";"Activite";"Trimestre";1;2019;"PNB";"Annee_Reference";327577
"5905";"BT";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Actuel";138
"5906";"BT";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Reference";64
"5907";"BT";"Activite";"Trimestre";1;2019;"PR7";"Annee_Reference";988
"5908";"BT";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Actuel";28896
"5909";"BT";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Reference";26105
"5910";"BT";"Activite";"Trimestre";1;2019;"CH6_7";"Annee_Reference";96586
"5911";"BT";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Actuel";21074
"5912";"BT";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Reference";18840
"5913";"BT";"Activite";"Trimestre";1;2019;"CH6";"Annee_Reference";68522
"5914";"BT";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Actuel";7822
"5915";"BT";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Reference";7265
"5916";"BT";"Activite";"Trimestre";1;2019;"CH7";"Annee_Reference";28064
"5917";"BT";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Actuel";1000819
"5918";"BT";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Reference";954799
"5919";"BT";"Activite";"Trimestre";1;2019;"AC4_5";"Annee_Reference";921015
"5920";"BT";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Actuel";NA
"5921";"BT";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Reference";50000
"5922";"BT";"Activite";"Trimestre";1;2019;"AC4";"Annee_Reference";NA
"5923";"BT";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Actuel";1000819
"5924";"BT";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Reference";904799
"5925";"BT";"Activite";"Trimestre";1;2019;"AC5";"Annee_Reference";921015
"5926";"BT";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Actuel";4379047
"5927";"BT";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Reference";4242036
"5928";"BT";"Activite";"Trimestre";1;2019;"AC3";"Annee_Reference";4465443
"5929";"BT";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Actuel";3763219
"5930";"BT";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Reference";3603209
"5931";"BT";"Activite";"Trimestre";1;2019;"PA3";"Annee_Reference";3745128
"5932";"BT";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Actuel";1485540
"5933";"BT";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Reference";1350379
"5934";"BT";"Activite";"Trimestre";1;2019;"DAV";"Annee_Reference";1349604
"5935";"BT";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Actuel";1255365
"5936";"BT";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Reference";1165009
"5937";"BT";"Activite";"Trimestre";1;2019;"Epargne";"Annee_Reference";1247779
"5938";"BT";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Actuel";522634
"5939";"BT";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Reference";346809
"5940";"BT";"Activite";"Trimestre";1;2019;"PA4";"Annee_Reference";431069
"5941";"BT";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Actuel";728779
"5942";"BT";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Reference";664831
"5943";"BT";"Activite";"Trimestre";1;2019;"CAP";"Annee_Reference";728779
"5944";"STB";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Actuel";180513,29
"5945";"STB";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Reference";NA
"5946";"STB";"Activite";"Trimestre";1;2019;"PEB";"Annee_Reference";846177,379
"5947";"STB";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Actuel";126269,429
"5948";"STB";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Reference";NA
"5949";"STB";"Activite";"Trimestre";1;2019;"PR1";"Annee_Reference";622188,331
"5950";"STB";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Actuel";21211,565
"5951";"STB";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Reference";NA
"5952";"STB";"Activite";"Trimestre";1;2019;"PR2";"Annee_Reference";91150,701
"5953";"STB";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Actuel";33032,296
"5954";"STB";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Reference";NA
"5955";"STB";"Activite";"Trimestre";1;2019;"PR3_4";"Annee_Reference";132838,348
"5956";"STB";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Actuel";79819,378
"5957";"STB";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Reference";NA
"5958";"STB";"Activite";"Trimestre";1;2019;"CEB";"Annee_Reference";372790,071
"5959";"STB";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Actuel";78739,765
"5960";"STB";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Reference";NA
"5961";"STB";"Activite";"Trimestre";1;2019;"CH1";"Annee_Reference";367541,28
"5962";"STB";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Actuel";1079,613
"5963";"STB";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Reference";NA
"5964";"STB";"Activite";"Trimestre";1;2019;"CH2";"Annee_Reference";5248,791
"5965";"STB";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Actuel";100693,912
"5966";"STB";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Reference";NA
"5967";"STB";"Activite";"Trimestre";1;2019;"PNB";"Annee_Reference";473387,308
"5968";"STB";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Actuel";1698,982
"5969";"STB";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Reference";NA
"5970";"STB";"Activite";"Trimestre";1;2019;"PR7";"Annee_Reference";7881,051
"5971";"STB";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Actuel";47073,662
"5972";"STB";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Reference";NA
"5973";"STB";"Activite";"Trimestre";1;2019;"CH6_7";"Annee_Reference";209852,158
"5974";"STB";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Actuel";32777,212
"5975";"STB";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Reference";NA
"5976";"STB";"Activite";"Trimestre";1;2019;"CH6";"Annee_Reference";143341,073
"5977";"STB";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Actuel";14296,45
"5978";"STB";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Reference";NA
"5979";"STB";"Activite";"Trimestre";1;2019;"CH7";"Annee_Reference";66511,085
"5980";"STB";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Actuel";1702779,951
"5981";"STB";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Reference";NA
"5982";"STB";"Activite";"Trimestre";1;2019;"AC4_5";"Annee_Reference";1477341,16
"5983";"STB";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Actuel";591806,163
"5984";"STB";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Reference";NA
"5985";"STB";"Activite";"Trimestre";1;2019;"AC4";"Annee_Reference";322265,24
"5986";"STB";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Actuel";1110973,789
"5987";"STB";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Reference";NA
"5988";"STB";"Activite";"Trimestre";1;2019;"AC5";"Annee_Reference";1155075,92
"5989";"STB";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Actuel";6432139,061
"5990";"STB";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Reference";NA
"5991";"STB";"Activite";"Trimestre";1;2019;"AC3";"Annee_Reference";7133407,505
"5992";"STB";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Actuel";6056237,235
"5993";"STB";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Reference";NA
"5994";"STB";"Activite";"Trimestre";1;2019;"PA3";"Annee_Reference";6356968,498
"5995";"STB";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Actuel";2304309,591
"5996";"STB";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Reference";NA
"5997";"STB";"Activite";"Trimestre";1;2019;"DAV";"Annee_Reference";2417414,791
"5998";"STB";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Actuel";2629578,343
"5999";"STB";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Reference";NA
"6000";"STB";"Activite";"Trimestre";1;2019;"Epargne";"Annee_Reference";2773420,301
"6001";"STB";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Actuel";275835,549
"6002";"STB";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Reference";NA
"6003";"STB";"Activite";"Trimestre";1;2019;"PA4";"Annee_Reference";284825,182
"6004";"STB";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Actuel";789003,992
"6005";"STB";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Reference";NA
"6006";"STB";"Activite";"Trimestre";1;2019;"CAP";"Annee_Reference";803315,646
"6007";"UBCI";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Actuel";82595
"6008";"UBCI";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Reference";359234
"6009";"UBCI";"Activite";"Trimestre";1;2019;"PEB";"Annee_Reference";93649
"6010";"UBCI";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Actuel";52968
"6011";"UBCI";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Reference";239865
"6012";"UBCI";"Activite";"Trimestre";1;2019;"PR1";"Annee_Reference";64024
"6013";"UBCI";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Actuel";13279
"6014";"UBCI";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Reference";53953
"6015";"UBCI";"Activite";"Trimestre";1;2019;"PR2";"Annee_Reference";13884
"6016";"UBCI";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Actuel";16348
"6017";"UBCI";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Reference";65416
"6018";"UBCI";"Activite";"Trimestre";1;2019;"PR3_4";"Annee_Reference";15741
"6019";"UBCI";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Actuel";28926
"6020";"UBCI";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Reference";130833
"6021";"UBCI";"Activite";"Trimestre";1;2019;"CEB";"Annee_Reference";32109
"6022";"UBCI";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Actuel";27419
"6023";"UBCI";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Reference";120799
"6024";"UBCI";"Activite";"Trimestre";1;2019;"CH1";"Annee_Reference";30425
"6025";"UBCI";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Actuel";1507
"6026";"UBCI";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Reference";10034
"6027";"UBCI";"Activite";"Trimestre";1;2019;"CH2";"Annee_Reference";1684
"6028";"UBCI";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Actuel";53669
"6029";"UBCI";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Reference";228401
"6030";"UBCI";"Activite";"Trimestre";1;2019;"PNB";"Annee_Reference";61540
"6031";"UBCI";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Actuel";720
"6032";"UBCI";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Reference";4152
"6033";"UBCI";"Activite";"Trimestre";1;2019;"PR7";"Annee_Reference";704
"6034";"UBCI";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Actuel";35148
"6035";"UBCI";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Reference";144462
"6036";"UBCI";"Activite";"Trimestre";1;2019;"CH6_7";"Annee_Reference";43466
"6037";"UBCI";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Actuel";22854
"6038";"UBCI";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Reference";94662
"6039";"UBCI";"Activite";"Trimestre";1;2019;"CH6";"Annee_Reference";24949
"6040";"UBCI";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Actuel";10348
"6041";"UBCI";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Reference";40875
"6042";"UBCI";"Activite";"Trimestre";1;2019;"CH7";"Annee_Reference";16665
"6043";"UBCI";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Actuel";491757
"6044";"UBCI";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Reference";426339
"6045";"UBCI";"Activite";"Trimestre";1;2019;"AC4_5";"Annee_Reference";396733
"6046";"UBCI";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Actuel";2694
"6047";"UBCI";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Reference";2797
"6048";"UBCI";"Activite";"Trimestre";1;2019;"AC4";"Annee_Reference";404
"6049";"UBCI";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Actuel";489063
"6050";"UBCI";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Reference";423542
"6051";"UBCI";"Activite";"Trimestre";1;2019;"AC5";"Annee_Reference";396329
"6052";"UBCI";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Actuel";2845818
"6053";"UBCI";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Reference";2754147
"6054";"UBCI";"Activite";"Trimestre";1;2019;"AC3";"Annee_Reference";2740827
"6055";"UBCI";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Actuel";2409458
"6056";"UBCI";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Reference";2625688
"6057";"UBCI";"Activite";"Trimestre";1;2019;"PA3";"Annee_Reference";2524390
"6058";"UBCI";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Actuel";1396101
"6059";"UBCI";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Reference";1573387
"6060";"UBCI";"Activite";"Trimestre";1;2019;"DAV";"Annee_Reference";1472318
"6061";"UBCI";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Actuel";672123
"6062";"UBCI";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Reference";688156
"6063";"UBCI";"Activite";"Trimestre";1;2019;"Epargne";"Annee_Reference";686687
"6064";"UBCI";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Actuel";325822
"6065";"UBCI";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Reference";348901
"6066";"UBCI";"Activite";"Trimestre";1;2019;"PA4";"Annee_Reference";350619
"6067";"UBCI";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Actuel";337372
"6068";"UBCI";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Reference";353971
"6069";"UBCI";"Activite";"Trimestre";1;2019;"CAP";"Annee_Reference";403127
"6070";"UIB";"Activite";"Trimestre";1;2019;"PEB";"Trimestre_Actuel";164578
"6071";"UIB";"Activite";"Trimestre";1;2019;"PEB";"Trimestre_Reference";128306
"6072";"UIB";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Actuel";164578
"6073";"UIB";"Activite";"Trimestre";1;2019;"PEB";"Arrete_Reference";128306
"6074";"UIB";"Activite";"Trimestre";1;2019;"PEB";"Annee_Reference";590477
"6075";"UIB";"Activite";"Trimestre";1;2019;"PR1";"Trimestre_Actuel";121087
"6076";"UIB";"Activite";"Trimestre";1;2019;"PR1";"Trimestre_Reference";91540
"6077";"UIB";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Actuel";121087
"6078";"UIB";"Activite";"Trimestre";1;2019;"PR1";"Arrete_Reference";91540
"6079";"UIB";"Activite";"Trimestre";1;2019;"PR1";"Annee_Reference";433140
"6080";"UIB";"Activite";"Trimestre";1;2019;"PR2";"Trimestre_Actuel";30714
"6081";"UIB";"Activite";"Trimestre";1;2019;"PR2";"Trimestre_Reference";25412
"6082";"UIB";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Actuel";30714
"6083";"UIB";"Activite";"Trimestre";1;2019;"PR2";"Arrete_Reference";25412
"6084";"UIB";"Activite";"Trimestre";1;2019;"PR2";"Annee_Reference";111038
"6085";"UIB";"Activite";"Trimestre";1;2019;"PR3_4";"Trimestre_Actuel";12777
"6086";"UIB";"Activite";"Trimestre";1;2019;"PR3_4";"Trimestre_Reference";11354
"6087";"UIB";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Actuel";12777
"6088";"UIB";"Activite";"Trimestre";1;2019;"PR3_4";"Arrete_Reference";11354
"6089";"UIB";"Activite";"Trimestre";1;2019;"PR3_4";"Annee_Reference";46299
"6090";"UIB";"Activite";"Trimestre";1;2019;"CEB";"Trimestre_Actuel";66747
"6091";"UIB";"Activite";"Trimestre";1;2019;"CEB";"Trimestre_Reference";49436
"6092";"UIB";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Actuel";66747
"6093";"UIB";"Activite";"Trimestre";1;2019;"CEB";"Arrete_Reference";49436
"6094";"UIB";"Activite";"Trimestre";1;2019;"CEB";"Annee_Reference";227740
"6095";"UIB";"Activite";"Trimestre";1;2019;"CH1";"Trimestre_Actuel";65409
"6096";"UIB";"Activite";"Trimestre";1;2019;"CH1";"Trimestre_Reference";48309
"6097";"UIB";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Actuel";65409
"6098";"UIB";"Activite";"Trimestre";1;2019;"CH1";"Arrete_Reference";48309
"6099";"UIB";"Activite";"Trimestre";1;2019;"CH1";"Annee_Reference";222546
"6100";"UIB";"Activite";"Trimestre";1;2019;"CH2";"Trimestre_Actuel";1338
"6101";"UIB";"Activite";"Trimestre";1;2019;"CH2";"Trimestre_Reference";1127
"6102";"UIB";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Actuel";1338
"6103";"UIB";"Activite";"Trimestre";1;2019;"CH2";"Arrete_Reference";1127
"6104";"UIB";"Activite";"Trimestre";1;2019;"CH2";"Annee_Reference";5193
"6105";"UIB";"Activite";"Trimestre";1;2019;"PNB";"Trimestre_Actuel";97831
"6106";"UIB";"Activite";"Trimestre";1;2019;"PNB";"Trimestre_Reference";78870
"6107";"UIB";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Actuel";97831
"6108";"UIB";"Activite";"Trimestre";1;2019;"PNB";"Arrete_Reference";78870
"6109";"UIB";"Activite";"Trimestre";1;2019;"PNB";"Annee_Reference";362737
"6110";"UIB";"Activite";"Trimestre";1;2019;"PR7";"Trimestre_Actuel";31
"6111";"UIB";"Activite";"Trimestre";1;2019;"PR7";"Trimestre_Reference";26
"6112";"UIB";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Actuel";31
"6113";"UIB";"Activite";"Trimestre";1;2019;"PR7";"Arrete_Reference";26
"6114";"UIB";"Activite";"Trimestre";1;2019;"PR7";"Annee_Reference";106
"6115";"UIB";"Activite";"Trimestre";1;2019;"CH6_7";"Trimestre_Actuel";46068
"6116";"UIB";"Activite";"Trimestre";1;2019;"CH6_7";"Trimestre_Reference";40738
"6117";"UIB";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Actuel";46068
"6118";"UIB";"Activite";"Trimestre";1;2019;"CH6_7";"Arrete_Reference";40738
"6119";"UIB";"Activite";"Trimestre";1;2019;"CH6_7";"Annee_Reference";168811
"6120";"UIB";"Activite";"Trimestre";1;2019;"CH6";"Trimestre_Actuel";31878
"6121";"UIB";"Activite";"Trimestre";1;2019;"CH6";"Trimestre_Reference";28488
"6122";"UIB";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Actuel";31878
"6123";"UIB";"Activite";"Trimestre";1;2019;"CH6";"Arrete_Reference";28488
"6124";"UIB";"Activite";"Trimestre";1;2019;"CH6";"Annee_Reference";116582
"6125";"UIB";"Activite";"Trimestre";1;2019;"CH7";"Trimestre_Actuel";11586
"6126";"UIB";"Activite";"Trimestre";1;2019;"CH7";"Trimestre_Reference";9873
"6127";"UIB";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Actuel";11586
"6128";"UIB";"Activite";"Trimestre";1;2019;"CH7";"Arrete_Reference";9873
"6129";"UIB";"Activite";"Trimestre";1;2019;"CH7";"Annee_Reference";42361
"6130";"UIB";"Activite";"Trimestre";1;2019;"AC4_5";"Trimestre_Actuel";NA
"6131";"UIB";"Activite";"Trimestre";1;2019;"AC4_5";"Trimestre_Reference";NA
"6132";"UIB";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Actuel";218591
"6133";"UIB";"Activite";"Trimestre";1;2019;"AC4_5";"Arrete_Reference";165067
"6134";"UIB";"Activite";"Trimestre";1;2019;"AC4_5";"Annee_Reference";185827
"6135";"UIB";"Activite";"Trimestre";1;2019;"AC4";"Trimestre_Actuel";NA
"6136";"UIB";"Activite";"Trimestre";1;2019;"AC4";"Trimestre_Reference";NA
"6137";"UIB";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Actuel";50961
"6138";"UIB";"Activite";"Trimestre";1;2019;"AC4";"Arrete_Reference";39740
"6139";"UIB";"Activite";"Trimestre";1;2019;"AC4";"Annee_Reference";39740
"6140";"UIB";"Activite";"Trimestre";1;2019;"AC5";"Trimestre_Actuel";NA
"6141";"UIB";"Activite";"Trimestre";1;2019;"AC5";"Trimestre_Reference";NA
"6142";"UIB";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Actuel";167630
"6143";"UIB";"Activite";"Trimestre";1;2019;"AC5";"Arrete_Reference";125327
"6144";"UIB";"Activite";"Trimestre";1;2019;"AC5";"Annee_Reference";146087
"6145";"UIB";"Activite";"Trimestre";1;2019;"AC3";"Trimestre_Actuel";NA
"6146";"UIB";"Activite";"Trimestre";1;2019;"AC3";"Trimestre_Reference";NA
"6147";"UIB";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Actuel";5287623
"6148";"UIB";"Activite";"Trimestre";1;2019;"AC3";"Arrete_Reference";4834399
"6149";"UIB";"Activite";"Trimestre";1;2019;"AC3";"Annee_Reference";5330395
"6150";"UIB";"Activite";"Trimestre";1;2019;"PA3";"Trimestre_Actuel";NA
"6151";"UIB";"Activite";"Trimestre";1;2019;"PA3";"Trimestre_Reference";NA
"6152";"UIB";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Actuel";4766165
"6153";"UIB";"Activite";"Trimestre";1;2019;"PA3";"Arrete_Reference";4143773
"6154";"UIB";"Activite";"Trimestre";1;2019;"PA3";"Annee_Reference";4688794
"6155";"UIB";"Activite";"Trimestre";1;2019;"DAV";"Trimestre_Actuel";NA
"6156";"UIB";"Activite";"Trimestre";1;2019;"DAV";"Trimestre_Reference";NA
"6157";"UIB";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Actuel";1476137
"6158";"UIB";"Activite";"Trimestre";1;2019;"DAV";"Arrete_Reference";1233309
"6159";"UIB";"Activite";"Trimestre";1;2019;"DAV";"Annee_Reference";1459567
"6160";"UIB";"Activite";"Trimestre";1;2019;"Epargne";"Trimestre_Actuel";NA
"6161";"UIB";"Activite";"Trimestre";1;2019;"Epargne";"Trimestre_Reference";NA
"6162";"UIB";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Actuel";1512941
"6163";"UIB";"Activite";"Trimestre";1;2019;"Epargne";"Arrete_Reference";1449571
"6164";"UIB";"Activite";"Trimestre";1;2019;"Epargne";"Annee_Reference";1507229
"6165";"UIB";"Activite";"Trimestre";1;2019;"PA4";"Trimestre_Actuel";NA
"6166";"UIB";"Activite";"Trimestre";1;2019;"PA4";"Trimestre_Reference";NA
"6167";"UIB";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Actuel";451300
"6168";"UIB";"Activite";"Trimestre";1;2019;"PA4";"Arrete_Reference";427749
"6169";"UIB";"Activite";"Trimestre";1;2019;"PA4";"Annee_Reference";390088
"6170";"UIB";"Activite";"Trimestre";1;2019;"CAP";"Trimestre_Actuel";NA
"6171";"UIB";"Activite";"Trimestre";1;2019;"CAP";"Trimestre_Reference";NA
"6172";"UIB";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Actuel";530524
"6173";"UIB";"Activite";"Trimestre";1;2019;"CAP";"Arrete_Reference";441048
"6174";"UIB";"Activite";"Trimestre";1;2019;"CAP";"Annee_Reference";418680
"6175";"AB";"Activite";"Trimestre";3;2019;"PEB";"Trimestre_Actuel";226534
"6176";"AB";"Activite";"Trimestre";3;2019;"PEB";"Trimestre_Reference";202706
"6177";"AB";"Activite";"Trimestre";3;2019;"PEB";"Arrete_Actuel";674230
"6178";"AB";"Activite";"Trimestre";3;2019;"PEB";"Arrete_Reference";601780
"6179";"AB";"Activite";"Trimestre";3;2019;"PEB";"Annee_Reference";829094
"6180";"AB";"Activite";"Trimestre";3;2019;"PR1";"Trimestre_Actuel";163867
"6181";"AB";"Activite";"Trimestre";3;2019;"PR1";"Trimestre_Reference";149167
"6182";"AB";"Activite";"Trimestre";3;2019;"PR1";"Arrete_Actuel";480740
