Banque;Indicateur;Terme;Num_Terme;Annee;Rubrique;Information;Montant
AB;Resultat;Semestre;1;2011;RNetMC;Arrete_Reference;21043
AB;Resultat;Semestre;1;2012;CEB;Annee_Reference;-176662
AB;Resultat;Semestre;1;2012;CEB;Arrete_Actuel;-92585
AB;Resultat;Semestre;1;2012;CEB;Arrete_Reference;-87952
AB;Resultat;Semestre;1;2012;CH1;Annee_Reference;-172092
AB;Resultat;Semestre;1;2012;CH1;Arrete_Actuel;-90094
AB;Resultat;Semestre;1;2012;CH1;Arrete_Reference;-86084
AB;Resultat;Semestre;1;2012;CH11;Annee_Reference;-9235
AB;Resultat;Semestre;1;2012;CH11;Arrete_Actuel;-3924
AB;Resultat;Semestre;1;2012;CH11;Arrete_Reference;-3580
AB;Resultat;Semestre;1;2012;CH2;Annee_Reference;-4570
AB;Resultat;Semestre;1;2012;CH2;Arrete_Actuel;-2491
AB;Resultat;Semestre;1;2012;CH2;Arrete_Reference;-1868
AB;Resultat;Semestre;1;2012;CH6;Annee_Reference;-52631
AB;Resultat;Semestre;1;2012;CH6;Arrete_Actuel;-26211
AB;Resultat;Semestre;1;2012;CH6;Arrete_Reference;-25674
AB;Resultat;Semestre;1;2012;CH7;Annee_Reference;-12910
AB;Resultat;Semestre;1;2012;CH7;Arrete_Actuel;-6213
AB;Resultat;Semestre;1;2012;CH7;Arrete_Reference;-5152
AB;Resultat;Semestre;1;2012;CH8;Annee_Reference;-5473
AB;Resultat;Semestre;1;2012;CH8;Arrete_Actuel;-2390
AB;Resultat;Semestre;1;2012;CH8;Arrete_Reference;-2269
AB;Resultat;Semestre;1;2012;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;1;2012;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2012;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2012;PEB;Annee_Reference;347678
AB;Resultat;Semestre;1;2012;PEB;Arrete_Actuel;194102
AB;Resultat;Semestre;1;2012;PEB;Arrete_Reference;175280
AB;Resultat;Semestre;1;2012;PNB;Annee_Reference;171016
AB;Resultat;Semestre;1;2012;PNB;Arrete_Actuel;101517
AB;Resultat;Semestre;1;2012;PNB;Arrete_Reference;87328
AB;Resultat;Semestre;1;2012;PR1;Annee_Reference;259330
AB;Resultat;Semestre;1;2012;PR1;Arrete_Actuel;141665
AB;Resultat;Semestre;1;2012;PR1;Arrete_Reference;134058
AB;Resultat;Semestre;1;2012;PR2;Annee_Reference;43778
AB;Resultat;Semestre;1;2012;PR2;Arrete_Actuel;26039
AB;Resultat;Semestre;1;2012;PR2;Arrete_Reference;19286
AB;Resultat;Semestre;1;2012;PR3;Annee_Reference;19290
AB;Resultat;Semestre;1;2012;PR3;Arrete_Actuel;13135
AB;Resultat;Semestre;1;2012;PR3;Arrete_Reference;8224
AB;Resultat;Semestre;1;2012;PR4;Annee_Reference;25280
AB;Resultat;Semestre;1;2012;PR4;Arrete_Actuel;13263
AB;Resultat;Semestre;1;2012;PR4;Arrete_Reference;13712
AB;Resultat;Semestre;1;2012;PR5_CH4;Annee_Reference;-28544
AB;Resultat;Semestre;1;2012;PR5_CH4;Arrete_Actuel;-21635
AB;Resultat;Semestre;1;2012;PR5_CH4;Arrete_Reference;-20145
AB;Resultat;Semestre;1;2012;PR6_CH5;Annee_Reference;238
AB;Resultat;Semestre;1;2012;PR6_CH5;Arrete_Actuel;-214
AB;Resultat;Semestre;1;2012;PR6_CH5;Arrete_Reference;-713
AB;Resultat;Semestre;1;2012;PR7;Annee_Reference;1793
AB;Resultat;Semestre;1;2012;PR7;Arrete_Actuel;994
AB;Resultat;Semestre;1;2012;PR7;Arrete_Reference;798
AB;Resultat;Semestre;1;2012;PR8_CH9;Annee_Reference;256
AB;Resultat;Semestre;1;2012;PR8_CH9;Arrete_Actuel;238
AB;Resultat;Semestre;1;2012;PR8_CH9;Arrete_Reference;225
AB;Resultat;Semestre;1;2012;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;1;2012;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2012;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;1;2012;RAO;Annee_Reference;64510
AB;Resultat;Semestre;1;2012;RAO;Arrete_Actuel;42161
AB;Resultat;Semestre;1;2012;RAO;Arrete_Reference;30818
AB;Resultat;Semestre;1;2012;RE;Annee_Reference;73489
AB;Resultat;Semestre;1;2012;RE;Arrete_Actuel;45847
AB;Resultat;Semestre;1;2012;RE;Arrete_Reference;34173
AB;Resultat;Semestre;1;2012;RNet;Annee_Reference;64510
AB;Resultat;Semestre;1;2012;RNet;Arrete_Actuel;42161
AB;Resultat;Semestre;1;2012;RNet;Arrete_Reference;30818
AB;Resultat;Semestre;1;2012;RNetMC;Annee_Reference;64510
AB;Resultat;Semestre;1;2012;RNetMC;Arrete_Actuel;42161
AB;Resultat;Semestre;1;2012;RNetMC;Arrete_Reference;30818
AB;Resultat;Semestre;1;2013;CEB;Annee_Reference;-200347
AB;Resultat;Semestre;1;2013;CEB;Arrete_Actuel;-119116
AB;Resultat;Semestre;1;2013;CEB;Arrete_Reference;-92585
AB;Resultat;Semestre;1;2013;CH1;Annee_Reference;-195059
AB;Resultat;Semestre;1;2013;CH1;Arrete_Actuel;-116515
AB;Resultat;Semestre;1;2013;CH1;Arrete_Reference;-90094
AB;Resultat;Semestre;1;2013;CH11;Annee_Reference;-9069
AB;Resultat;Semestre;1;2013;CH11;Arrete_Actuel;-3703
AB;Resultat;Semestre;1;2013;CH11;Arrete_Reference;-3924
AB;Resultat;Semestre;1;2013;CH2;Annee_Reference;-5288
AB;Resultat;Semestre;1;2013;CH2;Arrete_Actuel;-2601
AB;Resultat;Semestre;1;2013;CH2;Arrete_Reference;-2491
AB;Resultat;Semestre;1;2013;CH6;Annee_Reference;-55627
AB;Resultat;Semestre;1;2013;CH6;Arrete_Actuel;-30413
AB;Resultat;Semestre;1;2013;CH6;Arrete_Reference;-26211
AB;Resultat;Semestre;1;2013;CH7;Annee_Reference;-14602
AB;Resultat;Semestre;1;2013;CH7;Arrete_Actuel;-6941
AB;Resultat;Semestre;1;2013;CH7;Arrete_Reference;-6213
AB;Resultat;Semestre;1;2013;CH8;Annee_Reference;-5086
AB;Resultat;Semestre;1;2013;CH8;Arrete_Actuel;-2535
AB;Resultat;Semestre;1;2013;CH8;Arrete_Reference;-2390
AB;Resultat;Semestre;1;2013;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;1;2013;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2013;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2013;PEB;Annee_Reference;401840
AB;Resultat;Semestre;1;2013;PEB;Arrete_Actuel;241143
AB;Resultat;Semestre;1;2013;PEB;Arrete_Reference;194102
AB;Resultat;Semestre;1;2013;PNB;Annee_Reference;201493
AB;Resultat;Semestre;1;2013;PNB;Arrete_Actuel;122027
AB;Resultat;Semestre;1;2013;PNB;Arrete_Reference;101517
AB;Resultat;Semestre;1;2013;PR1;Annee_Reference;302703
AB;Resultat;Semestre;1;2013;PR1;Arrete_Actuel;182431
AB;Resultat;Semestre;1;2013;PR1;Arrete_Reference;141665
AB;Resultat;Semestre;1;2013;PR2;Annee_Reference;51469
AB;Resultat;Semestre;1;2013;PR2;Arrete_Actuel;27647
AB;Resultat;Semestre;1;2013;PR2;Arrete_Reference;26039
AB;Resultat;Semestre;1;2013;PR3;Annee_Reference;26654
AB;Resultat;Semestre;1;2013;PR3;Arrete_Actuel;18493
AB;Resultat;Semestre;1;2013;PR3;Arrete_Reference;13135
AB;Resultat;Semestre;1;2013;PR4;Annee_Reference;21014
AB;Resultat;Semestre;1;2013;PR4;Arrete_Actuel;12572
AB;Resultat;Semestre;1;2013;PR4;Arrete_Reference;13263
AB;Resultat;Semestre;1;2013;PR5_CH4;Annee_Reference;-59821
AB;Resultat;Semestre;1;2013;PR5_CH4;Arrete_Actuel;-30008
AB;Resultat;Semestre;1;2013;PR5_CH4;Arrete_Reference;-21635
AB;Resultat;Semestre;1;2013;PR6_CH5;Annee_Reference;-131
AB;Resultat;Semestre;1;2013;PR6_CH5;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2013;PR6_CH5;Arrete_Reference;-214
AB;Resultat;Semestre;1;2013;PR7;Annee_Reference;2141
AB;Resultat;Semestre;1;2013;PR7;Arrete_Actuel;744
AB;Resultat;Semestre;1;2013;PR7;Arrete_Reference;994
AB;Resultat;Semestre;1;2013;PR8_CH9;Annee_Reference;-807
AB;Resultat;Semestre;1;2013;PR8_CH9;Arrete_Actuel;234
AB;Resultat;Semestre;1;2013;PR8_CH9;Arrete_Reference;238
AB;Resultat;Semestre;1;2013;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;1;2013;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2013;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;1;2013;RAO;Annee_Reference;58491
AB;Resultat;Semestre;1;2013;RAO;Arrete_Actuel;49405
AB;Resultat;Semestre;1;2013;RAO;Arrete_Reference;42161
AB;Resultat;Semestre;1;2013;RE;Annee_Reference;68367
AB;Resultat;Semestre;1;2013;RE;Arrete_Actuel;52874
AB;Resultat;Semestre;1;2013;RE;Arrete_Reference;45847
AB;Resultat;Semestre;1;2013;RNet;Annee_Reference;58491
AB;Resultat;Semestre;1;2013;RNet;Arrete_Actuel;49405
AB;Resultat;Semestre;1;2013;RNet;Arrete_Reference;42161
AB;Resultat;Semestre;1;2013;RNetMC;Annee_Reference;58491
AB;Resultat;Semestre;1;2013;RNetMC;Arrete_Actuel;49405
AB;Resultat;Semestre;1;2013;RNetMC;Arrete_Reference;42161
AB;Resultat;Semestre;1;2014;CEB;Annee_Reference;-261244
AB;Resultat;Semestre;1;2014;CEB;Arrete_Actuel;-159464
AB;Resultat;Semestre;1;2014;CEB;Arrete_Reference;-119116
AB;Resultat;Semestre;1;2014;CH1;Annee_Reference;-255194
AB;Resultat;Semestre;1;2014;CH1;Arrete_Actuel;-156093
AB;Resultat;Semestre;1;2014;CH1;Arrete_Reference;-116515
AB;Resultat;Semestre;1;2014;CH11;Annee_Reference;-6912
AB;Resultat;Semestre;1;2014;CH11;Arrete_Actuel;-1500
AB;Resultat;Semestre;1;2014;CH11;Arrete_Reference;-3703
AB;Resultat;Semestre;1;2014;CH2;Annee_Reference;-6050
AB;Resultat;Semestre;1;2014;CH2;Arrete_Actuel;-3371
AB;Resultat;Semestre;1;2014;CH2;Arrete_Reference;-2601
AB;Resultat;Semestre;1;2014;CH6;Annee_Reference;-62127
AB;Resultat;Semestre;1;2014;CH6;Arrete_Actuel;-31515
AB;Resultat;Semestre;1;2014;CH6;Arrete_Reference;-30413
AB;Resultat;Semestre;1;2014;CH7;Annee_Reference;-15203
AB;Resultat;Semestre;1;2014;CH7;Arrete_Actuel;-7878
AB;Resultat;Semestre;1;2014;CH7;Arrete_Reference;-6941
AB;Resultat;Semestre;1;2014;CH8;Annee_Reference;-5589
AB;Resultat;Semestre;1;2014;CH8;Arrete_Actuel;-2776
AB;Resultat;Semestre;1;2014;CH8;Arrete_Reference;-2535
AB;Resultat;Semestre;1;2014;ModifC;Annee_Reference;-76412
AB;Resultat;Semestre;1;2014;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2014;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2014;PEB;Annee_Reference;510708
AB;Resultat;Semestre;1;2014;PEB;Arrete_Actuel;285548
AB;Resultat;Semestre;1;2014;PEB;Arrete_Reference;240431
AB;Resultat;Semestre;1;2014;PNB;Annee_Reference;249464
AB;Resultat;Semestre;1;2014;PNB;Arrete_Actuel;126084
AB;Resultat;Semestre;1;2014;PNB;Arrete_Reference;121315
AB;Resultat;Semestre;1;2014;PR1;Annee_Reference;394012
AB;Resultat;Semestre;1;2014;PR1;Arrete_Actuel;211715
AB;Resultat;Semestre;1;2014;PR1;Arrete_Reference;183041
AB;Resultat;Semestre;1;2014;PR2;Annee_Reference;58135
AB;Resultat;Semestre;1;2014;PR2;Arrete_Actuel;32484
AB;Resultat;Semestre;1;2014;PR2;Arrete_Reference;27187
AB;Resultat;Semestre;1;2014;PR3;Annee_Reference;38486
AB;Resultat;Semestre;1;2014;PR3;Arrete_Actuel;22626
AB;Resultat;Semestre;1;2014;PR3;Arrete_Reference;18532
AB;Resultat;Semestre;1;2014;PR4;Annee_Reference;20075
AB;Resultat;Semestre;1;2014;PR4;Arrete_Actuel;18723
AB;Resultat;Semestre;1;2014;PR4;Arrete_Reference;11671
AB;Resultat;Semestre;1;2014;PR5_CH4;Annee_Reference;-62921
AB;Resultat;Semestre;1;2014;PR5_CH4;Arrete_Actuel;-26016
AB;Resultat;Semestre;1;2014;PR5_CH4;Arrete_Reference;-30008
AB;Resultat;Semestre;1;2014;PR6_CH5;Annee_Reference;1731
AB;Resultat;Semestre;1;2014;PR6_CH5;Arrete_Actuel;1971
AB;Resultat;Semestre;1;2014;PR6_CH5;Arrete_Reference;862
AB;Resultat;Semestre;1;2014;PR7;Annee_Reference;1907
AB;Resultat;Semestre;1;2014;PR7;Arrete_Actuel;1090
AB;Resultat;Semestre;1;2014;PR7;Arrete_Reference;594
AB;Resultat;Semestre;1;2014;PR8_CH9;Annee_Reference;-546
AB;Resultat;Semestre;1;2014;PR8_CH9;Arrete_Actuel;-1765
AB;Resultat;Semestre;1;2014;PR8_CH9;Arrete_Reference;234
AB;Resultat;Semestre;1;2014;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;1;2014;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2014;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;1;2014;RAO;Annee_Reference;99804
AB;Resultat;Semestre;1;2014;RAO;Arrete_Actuel;57695
AB;Resultat;Semestre;1;2014;RAO;Arrete_Reference;49405
AB;Resultat;Semestre;1;2014;RE;Annee_Reference;107262
AB;Resultat;Semestre;1;2014;RE;Arrete_Actuel;60960
AB;Resultat;Semestre;1;2014;RE;Arrete_Reference;52874
AB;Resultat;Semestre;1;2014;RNet;Annee_Reference;99804
AB;Resultat;Semestre;1;2014;RNet;Arrete_Actuel;57695
AB;Resultat;Semestre;1;2014;RNet;Arrete_Reference;49405
AB;Resultat;Semestre;1;2014;RNetMC;Annee_Reference;23392
AB;Resultat;Semestre;1;2014;RNetMC;Arrete_Actuel;57695
AB;Resultat;Semestre;1;2014;RNetMC;Arrete_Reference;49405
AB;Resultat;Semestre;1;2015;CEB;Annee_Reference;-334269
AB;Resultat;Semestre;1;2015;CEB;Arrete_Actuel;-173457
AB;Resultat;Semestre;1;2015;CEB;Arrete_Reference;-159464
AB;Resultat;Semestre;1;2015;CH1;Annee_Reference;-327040
AB;Resultat;Semestre;1;2015;CH1;Arrete_Actuel;-169794
AB;Resultat;Semestre;1;2015;CH1;Arrete_Reference;-156093
AB;Resultat;Semestre;1;2015;CH11;Annee_Reference;-8538
AB;Resultat;Semestre;1;2015;CH11;Arrete_Actuel;-2780
AB;Resultat;Semestre;1;2015;CH11;Arrete_Reference;-1500
AB;Resultat;Semestre;1;2015;CH2;Annee_Reference;-7229
AB;Resultat;Semestre;1;2015;CH2;Arrete_Actuel;-3663
AB;Resultat;Semestre;1;2015;CH2;Arrete_Reference;-3371
AB;Resultat;Semestre;1;2015;CH6;Annee_Reference;-68872
AB;Resultat;Semestre;1;2015;CH6;Arrete_Actuel;-34732
AB;Resultat;Semestre;1;2015;CH6;Arrete_Reference;-31515
AB;Resultat;Semestre;1;2015;CH7;Annee_Reference;-17186
AB;Resultat;Semestre;1;2015;CH7;Arrete_Actuel;-8995
AB;Resultat;Semestre;1;2015;CH7;Arrete_Reference;-7878
AB;Resultat;Semestre;1;2015;CH8;Annee_Reference;-5753
AB;Resultat;Semestre;1;2015;CH8;Arrete_Actuel;-3061
AB;Resultat;Semestre;1;2015;CH8;Arrete_Reference;-2776
AB;Resultat;Semestre;1;2015;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;1;2015;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2015;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2015;PEB;Annee_Reference;586953
AB;Resultat;Semestre;1;2015;PEB;Arrete_Actuel;308795
AB;Resultat;Semestre;1;2015;PEB;Arrete_Reference;285548
AB;Resultat;Semestre;1;2015;PNB;Annee_Reference;252684
AB;Resultat;Semestre;1;2015;PNB;Arrete_Actuel;135338
AB;Resultat;Semestre;1;2015;PNB;Arrete_Reference;126084
AB;Resultat;Semestre;1;2015;PR1;Annee_Reference;446390
AB;Resultat;Semestre;1;2015;PR1;Arrete_Actuel;227144
AB;Resultat;Semestre;1;2015;PR1;Arrete_Reference;211715
AB;Resultat;Semestre;1;2015;PR2;Annee_Reference;66712
AB;Resultat;Semestre;1;2015;PR2;Arrete_Actuel;35430
AB;Resultat;Semestre;1;2015;PR2;Arrete_Reference;32484
AB;Resultat;Semestre;1;2015;PR3;Annee_Reference;49670
AB;Resultat;Semestre;1;2015;PR3;Arrete_Actuel;30562
AB;Resultat;Semestre;1;2015;PR3;Arrete_Reference;22626
AB;Resultat;Semestre;1;2015;PR4;Annee_Reference;24181
AB;Resultat;Semestre;1;2015;PR4;Arrete_Actuel;15659
AB;Resultat;Semestre;1;2015;PR4;Arrete_Reference;18723
AB;Resultat;Semestre;1;2015;PR5_CH4;Annee_Reference;-65685
AB;Resultat;Semestre;1;2015;PR5_CH4;Arrete_Actuel;-28153
AB;Resultat;Semestre;1;2015;PR5_CH4;Arrete_Reference;-26016
AB;Resultat;Semestre;1;2015;PR6_CH5;Annee_Reference;2062
AB;Resultat;Semestre;1;2015;PR6_CH5;Arrete_Actuel;277
AB;Resultat;Semestre;1;2015;PR6_CH5;Arrete_Reference;1971
AB;Resultat;Semestre;1;2015;PR7;Annee_Reference;1966
AB;Resultat;Semestre;1;2015;PR7;Arrete_Actuel;787
AB;Resultat;Semestre;1;2015;PR7;Arrete_Reference;1090
AB;Resultat;Semestre;1;2015;PR8_CH9;Annee_Reference;-1507
AB;Resultat;Semestre;1;2015;PR8_CH9;Arrete_Actuel;443
AB;Resultat;Semestre;1;2015;PR8_CH9;Arrete_Reference;-1765
AB;Resultat;Semestre;1;2015;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;1;2015;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2015;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;1;2015;RAO;Annee_Reference;89171
AB;Resultat;Semestre;1;2015;RAO;Arrete_Actuel;59124
AB;Resultat;Semestre;1;2015;RAO;Arrete_Reference;57695
AB;Resultat;Semestre;1;2015;RE;Annee_Reference;99216
AB;Resultat;Semestre;1;2015;RE;Arrete_Actuel;61461
AB;Resultat;Semestre;1;2015;RE;Arrete_Reference;60960
AB;Resultat;Semestre;1;2015;RNet;Annee_Reference;89171
AB;Resultat;Semestre;1;2015;RNet;Arrete_Actuel;59124
AB;Resultat;Semestre;1;2015;RNet;Arrete_Reference;57695
AB;Resultat;Semestre;1;2015;RNetMC;Annee_Reference;89171
AB;Resultat;Semestre;1;2015;RNetMC;Arrete_Actuel;59124
AB;Resultat;Semestre;1;2015;RNetMC;Arrete_Reference;57695
AB;Resultat;Semestre;1;2016;CEB;Annee_Reference;-346439
AB;Resultat;Semestre;1;2016;CEB;Arrete_Actuel;-162860
AB;Resultat;Semestre;1;2016;CEB;Arrete_Reference;-173457
AB;Resultat;Semestre;1;2016;CH1;Annee_Reference;-339200
AB;Resultat;Semestre;1;2016;CH1;Arrete_Actuel;-159420
AB;Resultat;Semestre;1;2016;CH1;Arrete_Reference;-169794
AB;Resultat;Semestre;1;2016;CH11;Annee_Reference;-3937
AB;Resultat;Semestre;1;2016;CH11;Arrete_Actuel;-2122
AB;Resultat;Semestre;1;2016;CH11;Arrete_Reference;-2780
AB;Resultat;Semestre;1;2016;CH2;Annee_Reference;-7239
AB;Resultat;Semestre;1;2016;CH2;Arrete_Actuel;-3440
AB;Resultat;Semestre;1;2016;CH2;Arrete_Reference;-3663
AB;Resultat;Semestre;1;2016;CH6;Annee_Reference;-73842
AB;Resultat;Semestre;1;2016;CH6;Arrete_Actuel;-38453
AB;Resultat;Semestre;1;2016;CH6;Arrete_Reference;-34732
AB;Resultat;Semestre;1;2016;CH7;Annee_Reference;-17945
AB;Resultat;Semestre;1;2016;CH7;Arrete_Actuel;-9703
AB;Resultat;Semestre;1;2016;CH7;Arrete_Reference;-8995
AB;Resultat;Semestre;1;2016;CH8;Annee_Reference;-6403
AB;Resultat;Semestre;1;2016;CH8;Arrete_Actuel;-3398
AB;Resultat;Semestre;1;2016;CH8;Arrete_Reference;-3061
AB;Resultat;Semestre;1;2016;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;1;2016;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2016;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2016;PEB;Annee_Reference;602374
AB;Resultat;Semestre;1;2016;PEB;Arrete_Actuel;298409
AB;Resultat;Semestre;1;2016;PEB;Arrete_Reference;308795
AB;Resultat;Semestre;1;2016;PNB;Annee_Reference;255935
AB;Resultat;Semestre;1;2016;PNB;Arrete_Actuel;135549
AB;Resultat;Semestre;1;2016;PNB;Arrete_Reference;135338
AB;Resultat;Semestre;1;2016;PR1;Annee_Reference;445804
AB;Resultat;Semestre;1;2016;PR1;Arrete_Actuel;202845
AB;Resultat;Semestre;1;2016;PR1;Arrete_Reference;227144
AB;Resultat;Semestre;1;2016;PR2;Annee_Reference;71753
AB;Resultat;Semestre;1;2016;PR2;Arrete_Actuel;39142
AB;Resultat;Semestre;1;2016;PR2;Arrete_Reference;35430
AB;Resultat;Semestre;1;2016;PR3;Annee_Reference;62821
AB;Resultat;Semestre;1;2016;PR3;Arrete_Actuel;35264
AB;Resultat;Semestre;1;2016;PR3;Arrete_Reference;30562
AB;Resultat;Semestre;1;2016;PR4;Annee_Reference;21996
AB;Resultat;Semestre;1;2016;PR4;Arrete_Actuel;21158
AB;Resultat;Semestre;1;2016;PR4;Arrete_Reference;15659
AB;Resultat;Semestre;1;2016;PR5_CH4;Annee_Reference;-88270
AB;Resultat;Semestre;1;2016;PR5_CH4;Arrete_Actuel;-46141
AB;Resultat;Semestre;1;2016;PR5_CH4;Arrete_Reference;-28153
AB;Resultat;Semestre;1;2016;PR6_CH5;Annee_Reference;-5300
AB;Resultat;Semestre;1;2016;PR6_CH5;Arrete_Actuel;-778
AB;Resultat;Semestre;1;2016;PR6_CH5;Arrete_Reference;277
AB;Resultat;Semestre;1;2016;PR7;Annee_Reference;1600
AB;Resultat;Semestre;1;2016;PR7;Arrete_Actuel;697
AB;Resultat;Semestre;1;2016;PR7;Arrete_Reference;787
AB;Resultat;Semestre;1;2016;PR8_CH9;Annee_Reference;-1380
AB;Resultat;Semestre;1;2016;PR8_CH9;Arrete_Actuel;94
AB;Resultat;Semestre;1;2016;PR8_CH9;Arrete_Reference;443
AB;Resultat;Semestre;1;2016;PR9_CH10;Annee_Reference;NA
AB;Resultat;Semestre;1;2016;PR9_CH10;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2016;PR9_CH10;Arrete_Reference;NA
AB;Resultat;Semestre;1;2016;RAO;Annee_Reference;60458
AB;Resultat;Semestre;1;2016;RAO;Arrete_Actuel;35745
AB;Resultat;Semestre;1;2016;RAO;Arrete_Reference;59124
AB;Resultat;Semestre;1;2016;RE;Annee_Reference;65775
AB;Resultat;Semestre;1;2016;RE;Arrete_Actuel;37773
AB;Resultat;Semestre;1;2016;RE;Arrete_Reference;61461
AB;Resultat;Semestre;1;2016;RNet;Annee_Reference;60458
AB;Resultat;Semestre;1;2016;RNet;Arrete_Actuel;35745
AB;Resultat;Semestre;1;2016;RNet;Arrete_Reference;59124
AB;Resultat;Semestre;1;2016;RNetMC;Annee_Reference;60458
AB;Resultat;Semestre;1;2016;RNetMC;Arrete_Actuel;35745
AB;Resultat;Semestre;1;2016;RNetMC;Arrete_Reference;59124
AB;Resultat;Semestre;1;2017;CEB;Annee_Reference;-327860
AB;Resultat;Semestre;1;2017;CEB;Arrete_Actuel;-173459
AB;Resultat;Semestre;1;2017;CEB;Arrete_Reference;-162860
AB;Resultat;Semestre;1;2017;CH1;Annee_Reference;-319880
AB;Resultat;Semestre;1;2017;CH1;Arrete_Actuel;-169078
AB;Resultat;Semestre;1;2017;CH1;Arrete_Reference;-159420
AB;Resultat;Semestre;1;2017;CH11;Annee_Reference;-4296
AB;Resultat;Semestre;1;2017;CH11;Arrete_Actuel;-2507
AB;Resultat;Semestre;1;2017;CH11;Arrete_Reference;-2122
AB;Resultat;Semestre;1;2017;CH2;Annee_Reference;-7980
AB;Resultat;Semestre;1;2017;CH2;Arrete_Actuel;-4381
AB;Resultat;Semestre;1;2017;CH2;Arrete_Reference;-3440
AB;Resultat;Semestre;1;2017;CH6;Annee_Reference;-81852
AB;Resultat;Semestre;1;2017;CH6;Arrete_Actuel;-45387
AB;Resultat;Semestre;1;2017;CH6;Arrete_Reference;-38453
AB;Resultat;Semestre;1;2017;CH7;Annee_Reference;-19870
AB;Resultat;Semestre;1;2017;CH7;Arrete_Actuel;-10925
AB;Resultat;Semestre;1;2017;CH7;Arrete_Reference;-9703
AB;Resultat;Semestre;1;2017;CH8;Annee_Reference;-6930
AB;Resultat;Semestre;1;2017;CH8;Arrete_Actuel;-3518
AB;Resultat;Semestre;1;2017;CH8;Arrete_Reference;-3398
AB;Resultat;Semestre;1;2017;ModifC;Annee_Reference;NA
AB;Resultat;Semestre;1;2017;ModifC;Arrete_Actuel;NA
AB;Resultat;Semestre;1;2017;ModifC;Arrete_Reference;NA
AB;Resultat;Semestre;1;2017;PEB;Annee_Reference;621723
AB;Resultat;Semestre;1;2017;PEB;Arrete_Actuel;338491
AB;Resultat;Semestre;1;2017;PEB;Arrete_Reference;298409
AB;Resultat;Semestre;1;2017;PNB;Annee_Reference;293863
AB;Resultat;Semestre;1;2017;PNB;Arrete_Actuel;165032
AB;Resultat;Semestre;1;2017;PNB;Arrete_Reference;135549
AB;Resultat;Semestre;1;2017;PR1;Annee_Reference;433030
AB;Resultat;Semestre;1;2017;PR1;Arrete_Actuel;214014
AB;Resultat;Semestre;1;2017;PR1;Arrete_Reference;202845
AB;Resultat;Semestre;1;2017;PR2;Annee_Reference;81886
AB;Resultat;Semestre;1;2017;PR2;Arrete_Actuel;45076
AB;Resultat;Semestre;1;2017;PR2;Arrete_Reference;39142
AB;Resultat;Semestre;1;2017;PR3;Annee_Reference;49800
AB;Resultat;Semestre;1;2017;PR3;Arrete_Actuel;42060
AB;Resultat;Semestre;1;2017;PR3;Arrete_Reference;35264
AB;Resultat;Semestre;1;2017;PR4;Annee_Reference;57007
AB;Resultat;Semestre;1;2017;PR4;Arrete_Actuel;37341
AB;Resultat;Semestre;1;2017;PR4;Arrete_Reference;21158
AB;Resultat;Semestre;1;2017;PR5_CH4;Annee_Reference;-85707
AB;Resultat;Semestre;1;2017;PR5_CH4;Arrete_Actuel;-57549
AB;Resultat;Semestre;1;2017;PR5_CH4;Arrete_Reference;-46141
AB;Resultat;Semestre;1;2017;PR6_CH5;Annee_Reference;-1243
AB;Resultat;Semestre;1;2017;PR6_CH5;Arrete_Actuel;4061
AB;Resultat;Semestre;1;2017;PR6_CH5;Arrete_Reference;-778
AB;Resultat;Semestre;1;2017;PR7;Annee_Reference;1465
AB;Resultat;Semestre;1;2017;PR7;Arrete_Actuel;759
AB;Resultat;Semestre;1;2017;PR7;Arrete_Reference;697
AB;Resultat;Semestre;1;2017;PR8_CH9;Annee_Reference;957
